tweet_id,user_id,username,screenname,followers_count,friends_count,listed_count,favourites_count,geo_enabled,following,location,text,created_at,place,coordinates,geo,favorited,favorite_count,retweeted,retweet_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,contributors,source,truncated,hashtags,urls,symbols,user_mentions
636433909492789249,826160748,don ,donr_1,53,40,0,248,True,False,"manukau, auckland",@NZStuff if the dive keeps up can only benefit n z. More money in many cash strapped kiwi...what wrong with that.?? ..anyone?,2015-08-26 07:04,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.8846045, -37.0008745]}","{u'type': u'Point', u'coordinates': [-37.0008745, 174.8846045]}",False,0,False,0,NZStuff,636432910422138880,15577108,,Twitter for Android,False,[],[],[],"[{u'id': 15577108, u'indices': [0, 8], u'id_str': u'15577108', u'screen_name': u'NZStuff', u'name': u'Stuff.co.nz News'}]"
636433470789689344,26203382,Dr. Yuriй Vyatkinъ,yurivyatkin,396,487,26,1913,True,False,"Auckland, New Zealand",What a surprise! #dill #rarelyseen #подароксудьбы #борщ #щастье @ Countdown Onehunga https://t.co/3biWUO8OzG,2015-08-26 07:02,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.78366125, -36.92256039]}","{u'type': u'Point', u'coordinates': [-36.92256039, 174.78366125]}",False,0,False,0,,,,,Instagram,False,"[{u'indices': [17, 22], u'text': u'dill'}, {u'indices': [23, 34], u'text': u'rarelyseen'}, {u'indices': [35, 49], u'text': u'\u043f\u043e\u0434\u0430\u0440\u043e\u043a\u0441\u0443\u0434\u044c\u0431\u044b'}, {u'indices': [50, 55], u'text': u'\u0431\u043e\u0440\u0449'}, {u'indices': [56, 63], u'text': u'\u0449\u0430\u0441\u0442\u044c\u0435'}]","[{u'url': u'https://t.co/3biWUO8OzG', u'indices': [85, 108], u'expanded_url': u'https://instagram.com/p/61mTH_FOFy/', u'display_url': u'instagram.com/p/61mTH_FOFy/'}]",[],[]
636433449100906496,725594430,Daniel Page,pageyboy07,286,457,9,959,True,False,Auckland NZ,"I'm at Wagamama in Mt Wellington, Auckland https://t.co/rsVavzs8T9",2015-08-26 07:02,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.84047386, -36.91487646]}","{u'type': u'Point', u'coordinates': [-36.91487646, 174.84047386]}",False,0,False,0,,,,,Foursquare,False,[],"[{u'url': u'https://t.co/rsVavzs8T9', u'indices': [43, 66], u'expanded_url': u'https://www.swarmapp.com/c/0fLyMXgvJwR', u'display_url': u'swarmapp.com/c/0fLyMXgvJwR'}]",[],[]
636433406910427136,1542377107,The Hobson Magazine,TheHobson,41,89,0,5,True,False,Auckland,"Beautiful, sophisticated show at @nzfashionwk from harman_grubisa. Wild &amp; genuine applause at the end… https://t.co/mgHDY56J06",2015-08-26 07:02,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.75940725, -36.84079516]}","{u'type': u'Point', u'coordinates': [-36.84079516, 174.75940725]}",False,0,False,0,,,,,Instagram,False,[],"[{u'url': u'https://t.co/mgHDY56J06', u'indices': [107, 130], u'expanded_url': u'https://instagram.com/p/61mQ_9hSqs/', u'display_url': u'instagram.com/p/61mQ_9hSqs/'}]",[],"[{u'id': 69503859, u'indices': [33, 45], u'id_str': u'69503859', u'screen_name': u'NZFashionWk', u'name': u'NZ Fashion Week'}]"
636433248978137088,50263222,Kevin Chapman,kevpub,237,121,9,25,True,False,,iSport Foundation dinner. An evening with Richie McCaw and Dan Carter. And hundreds of other people! https://t.co/IBfqF0bNDr,2015-08-26 07:01,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.77664471, -36.8472597]}","{u'type': u'Point', u'coordinates': [-36.8472597, 174.77664471]}",False,0,False,0,,,,,Foursquare,False,[],"[{u'url': u'https://t.co/IBfqF0bNDr', u'indices': [101, 124], u'expanded_url': u'https://www.swarmapp.com/c/4OZ5g5s7HXM', u'display_url': u'swarmapp.com/c/4OZ5g5s7HXM'}]",[],[]
636432973643038720,149386958,arnold uli jr.,arnoldjzack,40,48,2,0,True,False,Philippines,Late lunch and early dinner in one para tipid🍴👌 @ Coronation Restaurant &amp; Cafe https://t.co/2EHyyw9PED,2015-08-26 07:00,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.78699454, -36.9414369]}","{u'type': u'Point', u'coordinates': [-36.9414369, 174.78699454]}",False,0,False,0,,,,,Instagram,False,[],"[{u'url': u'https://t.co/2EHyyw9PED', u'indices': [83, 106], u'expanded_url': u'https://instagram.com/p/61mErcrFIz/', u'display_url': u'instagram.com/p/61mErcrFIz/'}]",[],[]
636432912859004928,247101653,Matipo Weather,MatipoWeather,36,1,1,0,True,False,"Te Atatu Peninsula, NZ","Temp 13.3°C, Humidity 69%, Barometer 1026.6mb and Rising. Wind 5.0km/h SE. Rain last hour/today 0.0mm/0.0mm.",2015-08-26 07:00,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.64027778, -36.8375]}","{u'type': u'Point', u'coordinates': [-36.8375, 174.64027778]}",False,0,False,0,,,,,Sandaysoft Cumulus,False,[],[],[],[]
636432803379351552,397763787,Tane,tanepeita,107,132,0,29,True,False,New Zealand,Can you cook though,2015-08-26 06:59,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.8191036, -36.9023358]}","{u'type': u'Point', u'coordinates': [-36.9023358, 174.8191036]}",False,0,False,0,,,,,Twitter for Android,False,[],[],[],[]
636432663264501760,512710539,natalie cantell,nataliecantell,736,626,27,37,True,False,Sydney/ NYC,"so happy to be a part of the #moochistyleset with these two fine young things, jasminedowling &amp;… https://t.co/zWeAICInU1",2015-08-26 06:59,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.75820426, -36.84107519]}","{u'type': u'Point', u'coordinates': [-36.84107519, 174.75820426]}",False,0,False,0,,,,,Instagram,False,"[{u'indices': [29, 44], u'text': u'moochistyleset'}]","[{u'url': u'https://t.co/zWeAICInU1', u'indices': [101, 124], u'expanded_url': u'https://instagram.com/p/61l7ipj61x/', u'display_url': u'instagram.com/p/61l7ipj61x/'}]",[],[]
636431713070153728,22867043,Showroom 22,Showroom22,5369,379,100,1630,True,False,"Auckland, New Zealand",No words. harman_grubisa ❤️ @nzfashionwk #nzfw2015 Amazing work amanda.nakarmi you nailed it. Jess &amp;… https://t.co/8nvRUQELcg,2015-08-26 06:55,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.75940725, -36.84079516]}","{u'type': u'Point', u'coordinates': [-36.84079516, 174.75940725]}",False,0,False,0,,,,,Instagram,False,"[{u'indices': [41, 50], u'text': u'nzfw2015'}]","[{u'url': u'https://t.co/8nvRUQELcg', u'indices': [106, 129], u'expanded_url': u'https://instagram.com/p/61lf5-NWuw/', u'display_url': u'instagram.com/p/61lf5-NWuw/'}]",[],"[{u'id': 69503859, u'indices': [28, 40], u'id_str': u'69503859', u'screen_name': u'NZFashionWk', u'name': u'NZ Fashion Week'}]"
636431289789349888,1639109850,nicole alyce,nicolealycefit,201,94,8,81,True,False,auckland - new zealand,Be relentless in working towards what you want in life. Don't let others stand in your way or even… https://t.co/jAtdkixPOz,2015-08-26 06:53,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.76767598, -36.89063902]}","{u'type': u'Point', u'coordinates': [-36.89063902, 174.76767598]}",False,0,False,0,,,,,Instagram,False,[],"[{u'url': u'https://t.co/jAtdkixPOz', u'indices': [100, 123], u'expanded_url': u'https://instagram.com/p/61lTnDqkkA/', u'display_url': u'instagram.com/p/61lTnDqkkA/'}]",[],[]
636430173768781824,16074973,Colin Bowern,colinbowern,875,987,111,251,True,False,"Auckland, New Zealand",@troyhunt if you are interested in 1080p webcams then read this from @mjgraves... http://t.co/xGq8NbNrUd,2015-08-26 06:49,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.7811923, -36.86615527]}","{u'type': u'Point', u'coordinates': [-36.86615527, 174.7811923]}",False,0,False,0,troyhunt,636423859143491584,14414286,,MeTweets for Windows Phone,False,[],"[{u'url': u'http://t.co/xGq8NbNrUd', u'indices': [82, 104], u'expanded_url': u'http://www.mgraves.org/2015/08/a-better-understanding-of-the-microsoft-lifecam-studio-webcam/', u'display_url': u'mgraves.org/2015/08/a-bett\u2026'}]",[],"[{u'id': 14414286, u'indices': [0, 9], u'id_str': u'14414286', u'screen_name': u'troyhunt', u'name': u'Troy Hunt'}, {u'id': 14779574, u'indices': [69, 78], u'id_str': u'14779574', u'screen_name': u'mjgraves', u'name': u'mjgraves'}]"
636429956717891584,119936577,Kenna  Sarabia,kennagwapahan,241,252,7,11,True,False,,Lake-ingggg💋 @ Western Springs Lakeside Park https://t.co/NpS9WJTAky,2015-08-26 06:48,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.72338759, -36.86615659]}","{u'type': u'Point', u'coordinates': [-36.86615659, 174.72338759]}",False,0,False,0,,,,,Instagram,False,[],"[{u'url': u'https://t.co/NpS9WJTAky', u'indices': [45, 68], u'expanded_url': u'https://instagram.com/p/61ksytq0tPvMGCpLFAI0Dw8-dSDPe-D_K2iu40/', u'display_url': u'instagram.com/p/61ksytq0tPvM\u2026'}]",[],[]
636428889871527936,119936577,Kenna  Sarabia,kennagwapahan,241,252,7,11,True,False,,The best rainbow cake i've ever tasted👍🏻🎂💙💚💛💜 @ The Cheesecake Shop https://t.co/cO0Kkf3VEF,2015-08-26 06:44,"Place(_api=<tweepy.api.API object at 0x104bf9990>, country_code=u'NZ', url=u'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', country=u'New Zealand', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x104bf9990>, type=u'Polygon', coordinates=[[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]), contained_within=[], full_name=u'Auckland City, New Zealand', attributes={}, id=u'0022e3c837579650', name=u'Auckland City')","{u'type': u'Point', u'coordinates': [174.72377196, -36.81191167]}","{u'type': u'Point', u'coordinates': [-36.81191167, 174.72377196]}",False,0,False,0,,,,,Instagram,False,[],"[{u'url': u'https://t.co/cO0Kkf3VEF', u'indices': [68, 91], u'expanded_url': u'https://instagram.com/p/61kNvyK0ssh2_qG3H2f_XgJv3j6dkmZolq_Tg0/', u'display_url': u'instagram.com/p/61kNvyK0ssh2\u2026'}]",[],[]
